| Instance | Mh | Decoder | Num Runs |              Runs              | Final objValue | Average objValue | Time Best | Time Total |

HEVTSP_1_20_1_TW_0	SA	2	5	 2021.84 2021.84 2021.84 2015.99 2015.99	2016.0	2019.5	42.956	100.002
HEVTSP_1_20_1_TW_1	SA	2	5	 2015.99 2015.99 2015.99 2021.84 2015.99	2016.0	2017.2	54.397	100.001
HEVTSP_1_20_1_TW_2	SA	2	5	 2015.99 2021.84 2015.99 2015.99 2021.84	2016.0	2018.3	22.530	100.001
HEVTSP_1_20_1_TW_3	SA	2	5	 2015.99 2015.99 2015.99 2015.99 2015.99	2016.0	2016.0	49.460	100.001
HEVTSP_1_20_1_TW_4	SA	2	5	 2015.99 2021.84 2021.84 2015.99 2015.99	2016.0	2018.3	45.886	100.001
HEVTSP_1_20_1_TW_5	SA	2	5	 2015.99 2015.99 2015.99 2021.84 2021.84	2016.0	2018.3	25.155	100.001
HEVTSP_1_20_2_TW_0	SA	2	5	 2012.44 2013.04 2017.30 2017.30 2017.30	2012.4	2015.5	48.893	100.002
HEVTSP_1_20_2_TW_1	SA	2	5	 2010.01 2010.01 2010.01 2003.05 2010.01	2003.1	2008.6	55.903	100.001
HEVTSP_1_20_2_TW_2	SA	2	5	 2046.85 2057.47 2047.51 2048.38 2047.51	2046.9	2049.5	20.516	100.002
HEVTSP_1_20_2_TW_3	SA	2	5	 3554955.36 3554955.36 3554955.36 3554955.36 3554955.36	3554955.4	3554955.4	2.710	100.001
HEVTSP_1_20_2_TW_4	SA	2	5	 9944955.36 9944955.36 9944955.36 9944955.36 9944955.36	9944955.4	9944955.4	2.973	100.001
HEVTSP_1_20_2_TW_5	SA	2	5	 17056955.36 17056955.36 17056955.36 17056955.36 17056955.36	17056955.4	17056955.4	2.575	100.001
HEVTSP_1_20_3_TW_0	SA	2	5	 1635.92 1613.73 1613.73 1630.30 1647.95	1613.7	1628.3	46.675	100.001
HEVTSP_1_20_3_TW_1	SA	2	5	 1606.42 1621.10 1606.42 1608.37 1606.42	1606.4	1609.7	39.041	61.821
HEVTSP_1_20_3_TW_2	SA	2	5	 1655.07 1646.65 1655.07 1646.65 1646.65	1646.7	1650.0	38.415	100.001
HEVTSP_1_20_3_TW_3	SA	2	5	 1615.68 1606.42 1610.38 1606.65 1606.42	1606.4	1609.1	50.612	82.499
HEVTSP_1_20_3_TW_4	SA	2	5	 1606.42 1606.42 1606.42 1610.38 1613.73	1606.4	1608.7	43.585	57.972
HEVTSP_1_20_3_TW_5	SA	2	5	 1646.65 1646.65 1646.65 1655.07 1646.82	1646.7	1648.4	66.994	100.001
HEVTSP_2_20_1_TW_0	SA	2	5	 7868.41 7852.12 7890.27 7856.27 7891.64	7852.1	7871.7	51.325	100.001
HEVTSP_2_20_1_TW_1	SA	2	5	 7952.17 7965.73 7989.75 7949.80 7984.94	7949.8	7968.5	66.152	100.001
HEVTSP_2_20_1_TW_2	SA	2	5	 1058425.48 1058378.22 1058431.82 1058372.04 1058431.87	1058372.0	1058407.9	47.236	100.001
HEVTSP_2_20_1_TW_3	SA	2	5	 7862.88 7865.13 7867.92 7870.46 7868.23	7862.9	7866.9	60.852	100.001
HEVTSP_2_20_1_TW_4	SA	2	5	 7961.26 7976.78 7980.99 7971.40 7962.33	7961.3	7970.6	44.738	100.001
HEVTSP_2_20_1_TW_5	SA	2	5	 1058431.82 1058372.04 1058372.04 1058372.04 1058425.34	1058372.0	1058394.7	33.692	100.001
HEVTSP_2_20_2_TW_0	SA	2	5	 7708.93 7686.79 7701.32 7709.44 7699.45	7686.8	7701.2	60.610	100.002
HEVTSP_2_20_2_TW_1	SA	2	5	 7708.13 7694.80 7690.63 7707.65 7724.95	7690.6	7705.2	28.467	100.001
